attachment_object_id,attachment_url,cache_status,classification_reason,common_neutral_fields,disclosure_id,extracted_observations,filename,final_classification,first_north_markers,local_path,main_market_markers,provenance_verification,publication_timestamp,report_month,sha256,sheet_names
a53117ee40be00cce45e4f4b4a2311974c1fc5d04a1cbe8e782cd02ba6641a45,https://attachment.news.eu.nasdaq.com/a9aed3c630274103a23368319da42f9e2,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,678991,214,Equity Trading by Company and Instrument - First North 1509.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/a5/a53117ee40be00cce45e4f4b4a2311974c1fc5d04a1cbe8e782cd02ba6641a45.xls,,PASS,2015-10-07 10:45:07,2015-09,a5f07abbd332a9846a6eb420234afc1f73d712d9a964ab35dc864480248f5ca7,Contents|Company Trading Overview|Instrument Trading Details
2e0cd7a93b687913757905c7eca1538248bd903a411c6d0b683afb6ddb356751,https://attachment.news.eu.nasdaq.com/a607a7a9b0e4ef5d2b3d94823989556ae,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,684151,215,Equity Trading by Company and Instrument - First North 1510.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/2e/2e0cd7a93b687913757905c7eca1538248bd903a411c6d0b683afb6ddb356751.xls,,PASS,2015-11-10 16:07:54,2015-10,52825b7c3e91eb3e914c0ef1aed3786cc544ba9db5a5cf663411d8971a2a4250,Contents|Company Trading Overview|Instrument Trading Details
aadba6e7fbb337759cc273a3febc78a0ed9313ee6749c9bab17108f30a4dbc44,https://attachment.news.eu.nasdaq.com/aedb5caa09a9796dce55718f8df510e0c,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,689100,220,Equity Trading by Company and Instrument - First North 1511.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/aa/aadba6e7fbb337759cc273a3febc78a0ed9313ee6749c9bab17108f30a4dbc44.xls,,PASS,2015-12-14 15:07:35,2015-11,40e2738ac234751b39a7186d6109d2aee0c9bdc7edde7ac8be72c7319b4c952e,Contents|Company Trading Overview|Instrument Trading Details
cfbe43c0be87e55f5cbd4eb1067cf7d4fb7822252fa10afa7ca7c484f03a7382,https://attachment.news.eu.nasdaq.com/a5811f6c44a16b492fcc8669422bcb2d6,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,692855,221,Equity Trading by Company and Instrument - First North 1512.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/cf/cfbe43c0be87e55f5cbd4eb1067cf7d4fb7822252fa10afa7ca7c484f03a7382.xls,,PASS,2016-01-18 13:33:00,2015-12,f0ff01a4a34e87b538ed68c9a197d0a49fcaa43e1b9581fab92e388b17df357b,Contents|Company Trading Overview|Instrument Trading Details
3c9f1c36f44519fbe26cc50515061a1f4085013e80589f91ae2f14cfe384d2f5,https://attachment.news.eu.nasdaq.com/a92ec88dc84c29bb29348a221cd367b80,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,697001,220,Equity Trading by Company and Instrument - First North 1601.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/3c/3c9f1c36f44519fbe26cc50515061a1f4085013e80589f91ae2f14cfe384d2f5.xls,,PASS,2016-02-16 12:36:27,2016-01,cd46a0f51b8e7e9850830a9426815bc5368d8f3b9b95e5b3411da54d6584a62c,Contents|Company Trading Overview|Instrument Trading Details
7064f3fdd3d0c3981a15a5687c452c4107db27f205138e603ba777dfbe2d7154,https://attachment.news.eu.nasdaq.com/ad9ba754091e84526c940fa17c974bd14,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,699694,219,Equity Trading by Company and Instrument - First North 1602.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/70/7064f3fdd3d0c3981a15a5687c452c4107db27f205138e603ba777dfbe2d7154.xls,,PASS,2016-03-03 09:00:14,2016-02,25fcaa55cacbfc0ba557a4a5b01a713d4dec1cde5667580d79a85f360365c803,Contents|Company Trading Overview|Instrument Trading Details
5a086675848f91343d4fe03648c5c50e083f040e2343578c805f131dcba02766,https://attachment.news.eu.nasdaq.com/a74182dc5fa8a931753c037d5bdc26a9a,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,704902,222,Equity Trading by Company and Instrument - First North 1603.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/5a/5a086675848f91343d4fe03648c5c50e083f040e2343578c805f131dcba02766.xls,,PASS,2016-04-06 13:39:54,2016-03,8a402e03d528b4bfca42a6e3afc51421cf0a9cf5239838fcc32035158ec7d6e9,Contents|Company Trading Overview|Instrument Trading Details
d7f04f96478b2346775e08a8af99e5422a98c46e145d6473cb6b88ee2fcc71ee,https://attachment.news.eu.nasdaq.com/a49e2cac65795e8dfe75152715e7bfa08,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,710190,224,Equity Trading by Company and Instrument - First North 1604.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/d7/d7f04f96478b2346775e08a8af99e5422a98c46e145d6473cb6b88ee2fcc71ee.xls,,PASS,2016-05-04 10:38:00,2016-04,85dd43fb6ed9b116fe46c963266136f0ed0dc80b2fbb51771f37805d465d5c48,Contents|Company Trading Overview|Instrument Trading Details
ed8c1b361a15ecb5e36517bb7c33374edc444deee912e6518aa9c8c51727006d,https://attachment.news.eu.nasdaq.com/a4575ebbd9232e76a0a126c2894c7fa1f,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,719427,229,Equity Trading by Company and Instrument - First North 1605.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/ed/ed8c1b361a15ecb5e36517bb7c33374edc444deee912e6518aa9c8c51727006d.xls,,PASS,2016-07-11 11:10:59,2016-05,2ad898fd5752d5f3eec9b3ef81598c4d1076bd21d7e74d952e37c4b679ee76c7,Contents|Company Trading Overview|Instrument Trading Details
adc2d47a104684a396a10fa62112a4fe31960bd76142fd9c599e3bfbfb9c485d,https://attachment.news.eu.nasdaq.com/a7a502a2889128ea59e0371079fc4c8f9,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,719428,240,Equity Trading by Company and Instrument - First North 1606.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/ad/adc2d47a104684a396a10fa62112a4fe31960bd76142fd9c599e3bfbfb9c485d.xls,,PASS,2016-07-11 11:14:22,2016-06,c6048a2ce082e087093395c76e6745baa68aa8c179f7a551c5129cc765f3f58c,Contents|Company Trading Overview|Instrument Trading Details
68f7a67bbae6578450f1ceb2f90b130cadaffec800c3389127e050fad92926f3,https://attachment.news.eu.nasdaq.com/a73685300fc896a87f8a5a536d631e937,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,721792,241,Equity Trading by Company and Instrument - First North 1607.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/68/68f7a67bbae6578450f1ceb2f90b130cadaffec800c3389127e050fad92926f3.xls,,PASS,2016-08-02 15:02:11,2016-07,3d241bc4e9c1046efff32275625909c9b721977fece64d8c78fce6a93965dfa3,Contents|Company Trading Overview|Instrument Trading Details
fce45b710c09637832762e48c11a59b833333f0ea80fdacf486683db87363b60,https://attachment.news.eu.nasdaq.com/ae93e46d964cc7a905589415879177060,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,726421,241,Equity Trading by Company and Instrument - First North 1608.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/fc/fce45b710c09637832762e48c11a59b833333f0ea80fdacf486683db87363b60.xls,,PASS,2016-09-07 10:22:15,2016-08,37d1689d54b33af270ee290766496e0d71116ee0342cddca841dd90e01d23ee0,Contents|Company Trading Overview|Instrument Trading Details
79ca1f38ec7429175ca7847c76d8baf78dc2f2516b6471c04f592c8e5e29b87c,https://attachment.news.eu.nasdaq.com/a4aa073dbed1d7c6321ea7c2cc3a3b0b5,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,730092,247,Equity Trading by Company and Instrument - First North 1609.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/79/79ca1f38ec7429175ca7847c76d8baf78dc2f2516b6471c04f592c8e5e29b87c.xls,,PASS,2016-10-06 16:18:41,2016-09,1c2ec723d7174f45cd85b5ca563a28babeaeb00a8f47c5b1f2242208ca8cdcbe,Contents|Company Trading Overview|Instrument Trading Details
6858a7f24be8692c6c762f732b4650a40e6177e97f3d9184c54850d64fd700b7,https://attachment.news.eu.nasdaq.com/af94209e1326d7f6baaa9d37a09a6a0f3,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,744019,252,Equity Trading by Company and Instrument - First North 1610.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/68/6858a7f24be8692c6c762f732b4650a40e6177e97f3d9184c54850d64fd700b7.xls,,PASS,2016-11-02 13:18:31,2016-10,26804007a8250df13bddc0871209ab532c22c203c341082ff3e04d55ef89a4d4,Contents|Company Trading Overview|Instrument Trading Details
61a9a3088f2857520ef55173faa7c468f27f219128b67e6fe756d85514e0fa0f,https://attachment.news.eu.nasdaq.com/ab90a3893a2652cd43d36d1fc06efa28e,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,749604,257,Equity Trading by Company and Instrument - First North 1611.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/61/61a9a3088f2857520ef55173faa7c468f27f219128b67e6fe756d85514e0fa0f.xls,,PASS,2016-12-09 15:14:38,2016-11,1faedd8da1fa1f2cef2b571733018471f80f3e5aea5aef39e1544df05e04766a,Contents|Company Trading Overview|Instrument Trading Details
959cd8e8db0d386c7f8ca1afc1aa648c6e04ba50ee3ff989fe0ad80ab994081a,https://attachment.news.eu.nasdaq.com/af5aa762760061b3138d0675812793b0e,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,752789,267,Equity Trading by Company and Instrument - First North 1612.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/95/959cd8e8db0d386c7f8ca1afc1aa648c6e04ba50ee3ff989fe0ad80ab994081a.xls,,PASS,2017-01-03 10:02:12,2016-12,6f5d6716c827635fb913e44c93480b11e9cb41a229bb426e0431a82c5d1fb0f3,Contents|Company Trading Overview|Instrument Trading Details
e128283be32705b9cb9f111c4cb2e286abf7eb47d5c5261da9dfe68298d3bf2e,https://attachment.news.eu.nasdaq.com/a65cf66c378960cd1845aa966b5a6a1c0,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,756892,267,Equity Trading by Company and Instrument - First North 1701.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/e1/e128283be32705b9cb9f111c4cb2e286abf7eb47d5c5261da9dfe68298d3bf2e.xls,,PASS,2017-02-07 13:54:10,2017-01,a65b56f51cf62e20942a4195f216856645a30c60acfa190ed3503f75687567d3,Contents|Company Trading Overview|Instrument Trading Details
1398a76e59580e6fcc6b467b7324425290c2fefbc449d44688a6bbdfd634ed8c,https://attachment.news.eu.nasdaq.com/a8cbaeeba25bbe9501bd831e41a1f81a0,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,761533,269,Equity Trading by Company and Instrument - First North 1702.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/13/1398a76e59580e6fcc6b467b7324425290c2fefbc449d44688a6bbdfd634ed8c.xls,,PASS,2017-03-03 13:50:11,2017-02,dae4f792343aaa9fc3cd92f7eb3a4384d1ea6679e1aa44f26b504e37e8ed5933,Contents|Company Trading Overview|Instrument Trading Details
ff2fb034c923bf9c2c19529efa1e0b274786e032341960ca9a854704c13d55ff,https://attachment.news.eu.nasdaq.com/ab8928746715ca9de825965dc3e597ecd,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,768991,273,Equity Trading by Company and Instrument - First North 1703.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/ff/ff2fb034c923bf9c2c19529efa1e0b274786e032341960ca9a854704c13d55ff.xls,,PASS,2017-04-18 09:30:11,2017-03,70d1248deaf871ef7f1fa0426562831149267c6452ca73031f00e091ad715069,Contents|Company Trading Overview|Instrument Trading Details
d5ebd8fffdcbf0c1b5ced0f010fba1c1a3bd908b9239e21a08c1f919c6732111,https://attachment.news.eu.nasdaq.com/ab3978128e08d92746dc1b11cf1e20fd2,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,772964,284,Equity Trading by Company and Instrument - First North 1704.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/d5/d5ebd8fffdcbf0c1b5ced0f010fba1c1a3bd908b9239e21a08c1f919c6732111.xls,,PASS,2017-05-04 13:52:13,2017-04,f0d22ae56ab88c7469960dfbf9b87fe89cfafae65ef9dad0a9b4d0938cfc7768,Contents|Company Trading Overview|Instrument Trading Details
929034804444591834aa1a78967a2e286b3aa219f81897596d2fd552c7d84658,https://attachment.news.eu.nasdaq.com/afdc0d9caac109af447efd6aba823c0e3,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,778259,293,Equity Trading by Company and Instrument - First North 1705.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/92/929034804444591834aa1a78967a2e286b3aa219f81897596d2fd552c7d84658.xls,,PASS,2017-06-05 16:14:13,2017-05,a886e874d91e9d20781520849d9e8816f066efa1ec3ad852c64e0b2d0e46d0c3,Contents|Company Trading Overview|Instrument Trading Details
151b85115884a562ad782f7bd57c142bd2ec486a5c82cf5dc543d3079f2f70dc,https://attachment.news.eu.nasdaq.com/a1cb585510b2e0df54aebc931bbfab40c,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,783027,303,Equity Trading by Company and Instrument - First North 1706.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/15/151b85115884a562ad782f7bd57c142bd2ec486a5c82cf5dc543d3079f2f70dc.xls,,PASS,2017-07-11 08:39:14,2017-06,962e99cf2fded06698fc4c8105cabbb2aa586a2a384072801a69cffab5532309,Contents|Company Trading Overview|Instrument Trading Details
fe3273dca44bbc9f57abd2cab64ea8180b7196b73f0f63beff0c3ddc9167eb7e,https://attachment.news.eu.nasdaq.com/a48be513592bcc811db3aa3b2e586eef1,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,785790,308,Equity Trading by Company and Instrument - First North 1707.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/fe/fe3273dca44bbc9f57abd2cab64ea8180b7196b73f0f63beff0c3ddc9167eb7e.xls,,PASS,2017-08-03 10:47:09,2017-07,bb46bbc0438c3a63aced566a483b1053c68dab4b9c78893562b4e966e4e0eb28,Contents|Company Trading Overview|Instrument Trading Details
eff8bd4780d45a871200fb9726ec92021b2d514d2772c6477210ff250c5a3af9,https://attachment.news.eu.nasdaq.com/a34bb9de631f7ee0f72545fe5ddd1f38f,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,790379,307,Equity Trading by Company and Instrument - First North 1708.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/ef/eff8bd4780d45a871200fb9726ec92021b2d514d2772c6477210ff250c5a3af9.xls,,PASS,2017-09-06 15:01:18,2017-08,f9f0e9060b7fd70c6d7f448b27296c04369e4e736ce950620327619928793ca5,Contents|Company Trading Overview|Instrument Trading Details
ba912fc3fc4bf566d481914bf76a34911c1078031c3fb046c4efd8226f4e298b,https://attachment.news.eu.nasdaq.com/a790e1056e3a34db52c9ee7187726052c,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,804500,309,Equity Trading by Company and Instrument - First North 1709.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/ba/ba912fc3fc4bf566d481914bf76a34911c1078031c3fb046c4efd8226f4e298b.xls,,PASS,2017-10-09 13:22:46,2017-09,19a9563975804c5368adc73ac8bf8ff06109a6dfc0403e3aa26cb35fc2e49826,Contents|Company Trading Overview|Instrument Trading Details
a83add446da2329d89cb01451eff5a9da2c0dc1bcafdd4fd170509f84b13aadf,https://attachment.news.eu.nasdaq.com/a91e7b16d7276f70701957564e3a21a8b,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,808439,313,Equity Trading by Company and Instrument - First North 1710.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/a8/a83add446da2329d89cb01451eff5a9da2c0dc1bcafdd4fd170509f84b13aadf.xls,,PASS,2017-11-02 15:25:45,2017-10,ab4cf68f0fff3918234c8ddc555e613d5b3113970c0fa69e7ba02de88f8e801b,Contents|Company Trading Overview|Instrument Trading Details
098112fbdefb8560e66bfa57efd99b77d7e41609aeca78c457f2000a7986c444,https://attachment.news.eu.nasdaq.com/aeaef21ead49fc047b841b2d366295bf1,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,814248,319,Equity Trading by Company and Instrument - First North 1711.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/09/098112fbdefb8560e66bfa57efd99b77d7e41609aeca78c457f2000a7986c444.xls,,PASS,2017-12-08 10:33:57,2017-11,0c3cc23fd289b3bb316f72e673a18e066bbb4fc59dbf73c89a739cd0f77a1706,Contents|Company Trading Overview|Instrument Trading Details
7f417cf422a37cfc460250e0c26f7219b35ccbb73d7006f268df69199cfdaf4b,https://attachment.news.eu.nasdaq.com/aff0ff362c69339284420a2375e3c8f83,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,817840,332,Equity Trading by Company and Instrument - First North 1712.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/7f/7f417cf422a37cfc460250e0c26f7219b35ccbb73d7006f268df69199cfdaf4b.xls,,PASS,2018-01-05 10:16:58,2017-12,1d41f4fceb8fe1a2c709062aca06c91dc912f0d16825c7c668635bc0e0f1c6b0,Contents|Company Trading Overview|Instrument Trading Details
0be98282713a2351f0110b350b803d9738b5fbf767520dc52473704f2f7646a1,https://attachment.news.eu.nasdaq.com/a07f389b1e11a1101768b57b9dac4aaec,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,823176,332,Equity Trading by Company and Instrument - First North 1801.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/0b/0be98282713a2351f0110b350b803d9738b5fbf767520dc52473704f2f7646a1.xls,,PASS,2018-02-13 13:32:28,2018-01,a31e8f0330301e55bbfbacc118c63e14328fe8d9f303f39959a8b71f826c0628,Contents|Company Trading Overview|Instrument Trading Details
c52bb54540c9b0a4d36deba38558349ca548626e845cf88170af867272230219,https://attachment.news.eu.nasdaq.com/a4047d0ce97be6d8e87d7879acfb71b07,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,827459,334,Equity Trading by Company and Instrument - First North 1802.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/c5/c52bb54540c9b0a4d36deba38558349ca548626e845cf88170af867272230219.xls,,PASS,2018-03-08 10:38:18,2018-02,5d90ab7ba29eaf3a9f57bda643b35e5b92b59d090b9c8ff06ed158a2e0beba21,Contents|Company Trading Overview|Instrument Trading Details
b9504f40a09f776799d125a28fb9864da7deb1f3b67b602d1c61ab1d029e97fe,https://attachment.news.eu.nasdaq.com/aed5dfc44a485873a6137fb701c115a5d,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,833934,338,Equity Trading by Company and Instrument - First North 1803.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/b9/b9504f40a09f776799d125a28fb9864da7deb1f3b67b602d1c61ab1d029e97fe.xls,,PASS,2018-04-13 15:46:52,2018-03,220d64acdd28c2d2b697a5b75bfca35bababf8aeb10434921373624c20563a5e,Contents|Company Trading Overview|Instrument Trading Details
6aaedf88c086ad5ad46708cb6fa0d2f5acd78778324896b893a85211ded2fe8c,https://attachment.news.eu.nasdaq.com/ae3702d761435bc1a0bd28fa383caf88d,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,838475,341,Equity Trading by Company and Instrument - First North 1804.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/6a/6aaedf88c086ad5ad46708cb6fa0d2f5acd78778324896b893a85211ded2fe8c.xls,,PASS,2018-05-04 12:20:14,2018-04,1e71237297a13a132e8728f3478df9bae7e224d1257116ed1549900b5b0309f2,Contents|Company Trading Overview|Instrument Trading Details
f76650ed9e23311d31d9cb6d14a0bd5c6598fc3fa1bfb82521dac4b242fad2c9,https://attachment.news.eu.nasdaq.com/a5425b98fe00bb242bffdb54e1cea89dd,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,844270,344,Equity Trading by Company and Instrument - First North 1805.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/f7/f76650ed9e23311d31d9cb6d14a0bd5c6598fc3fa1bfb82521dac4b242fad2c9.xls,,PASS,2018-06-12 17:00:23,2018-05,d2419584093905189008c4c578dbbb61c18488b5151251690481837097696ee3,Contents|Company Trading Overview|Instrument Trading Details
95898fe9bea44c1e47d5efb701c5be50f5a796daa1c8ae0c6f1a485e78d11b92,https://attachment.news.eu.nasdaq.com/a105c5c449874b59c48a6477ca5b3cd98,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,847343,348,Equity Trading by Company and Instrument - First North 1806.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/95/95898fe9bea44c1e47d5efb701c5be50f5a796daa1c8ae0c6f1a485e78d11b92.xls,,PASS,2018-07-05 16:11:23,2018-06,e1adc7f6a4341127593c594c9d85cbb973e8e84c68e687059d503a384f83b32b,Contents|Company Trading Overview|Instrument Trading Details
6653d42883c1f436a0e09a3511196d3c468e7d98a7b3bcf49cf8a2bb6f0c16e4,https://attachment.news.eu.nasdaq.com/a3b081bca3bbb52293cf1cc160932b0fc,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,850027,346,Equity Trading by Company and Instrument - First North 1807.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/66/6653d42883c1f436a0e09a3511196d3c468e7d98a7b3bcf49cf8a2bb6f0c16e4.xls,,PASS,2018-08-02 10:22:13,2018-07,2ef5507643ffc5d385fecc2da65a45537979794815a732f158231ca8625f5a05,Contents|Company Trading Overview|Instrument Trading Details
cde08409ddd02dcef7f9dc9c25f75bb581c2aba91d851cd3be498d941c8f99e7,https://attachment.news.eu.nasdaq.com/a28bedca4ff0fbed69329991335435dbe,FRESH_OR_PROVENANCE_EXACT,positive First North workbook content; shared Nasdaq fields treated as neutral,company code|issuer code|orderbook code,854608,346,Equity Trading by Company and Instrument - First North 1808.xls,FIRST_NORTH_LEGACY_V1,legacy_sheet+content:Company Trading Overview/First North|content:First North,raw/nasdaq_segment/first_north_cns_objects/cd/cde08409ddd02dcef7f9dc9c25f75bb581c2aba91d851cd3be498d941c8f99e7.xls,,PASS,2018-09-07 14:44:05,2018-08,14d89f969cbf7322b23d9bf932af08e1dbaa17a3ea9c00ff36e72d50424dce5e,Contents|Company Trading Overview|Instrument Trading Details
